stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.00000] opening C:\Users\Chris\Dropbox\Chris Mahon = Final Year Project\src\Game\2DPlatformer\Debug\allegro5.cfg r
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.20600] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.20603] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.20623] added dtor for object 05A98098, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.20689] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.20694] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.20727] opening Assets/SlimeScaled.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20751] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20755] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20758] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20761] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20763] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20766] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20769] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20771] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20774] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.20779] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.20781] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.20786] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.20788] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.20815] added dtor for object 05AD3E58, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.20885] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.20888] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.20918] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20931] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20937] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20940] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20943] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20946] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20948] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20951] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20954] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.20957] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.20960] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.20963] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.20966] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.20969] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.20985] added dtor for object 05AD50A0, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.21049] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.21052] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.21070] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21080] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21082] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21084] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21086] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21088] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21090] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21093] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21095] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21097] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.21099] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.21101] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.21103] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.21106] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.21119] added dtor for object 05AD4F38, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.21171] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.21174] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.21190] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21202] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21205] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21207] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21209] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21212] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21215] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21218] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21221] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21224] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.21227] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.21229] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.21232] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.21235] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.21257] added dtor for object 05AD5208, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.21324] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.21328] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.21345] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21356] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21358] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21360] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21363] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21365] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21367] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21369] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21372] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21374] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.21376] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.21381] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.21385] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.21387] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.21404] added dtor for object 05AD3750, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.21468] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.21472] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.21490] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21502] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21504] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21506] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21508] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21510] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21512] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21514] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21516] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21518] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.21520] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.21522] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.21525] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.21527] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.21550] added dtor for object 05AD3480, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.21608] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.21611] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.21629] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21640] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21643] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21645] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21648] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21650] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21652] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21655] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21657] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21659] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.21661] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.21663] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.21668] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.21670] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.21684] added dtor for object 05AD3FC0, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.21739] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.21743] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.21759] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21769] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21772] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21774] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21776] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21778] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21780] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21782] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21783] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21785] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.21789] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.21792] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.21794] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.21796] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.21810] added dtor for object 05AD4830, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.21872] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.21875] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.21890] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21899] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21901] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21903] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21905] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21908] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21911] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21913] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21915] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.21917] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.21919] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.21921] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.21924] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.21926] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.21938] added dtor for object 05AD4C68, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.21995] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.21999] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.22015] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22026] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22028] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22030] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22033] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22035] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22037] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22039] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22041] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22046] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.22048] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.22050] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.22052] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.22054] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.22069] added dtor for object 05AD4128, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.22132] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.22135] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.22149] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22158] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22161] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22163] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22165] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22167] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22169] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22171] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22173] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22175] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.22177] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.22179] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.22182] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.22184] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.22197] added dtor for object 05AD4DD0, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.22260] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.22263] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.22276] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22285] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22287] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22289] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22292] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22294] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22296] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22298] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22300] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22302] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.22304] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.22306] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.22308] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.22310] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.22322] added dtor for object 05AD35E8, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.22375] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.22377] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.22391] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22399] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22401] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22403] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22405] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22407] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22409] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22411] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22413] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22416] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.22417] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.22420] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.22422] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.22424] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.22436] added dtor for object 05AD38B8, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.22490] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.22493] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.22506] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22515] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22517] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22520] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22522] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22524] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22526] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22528] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22530] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22532] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.22534] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.22536] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.22538] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.22540] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.22557] added dtor for object 05AD3A20, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.22629] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.22634] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.22655] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22670] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22675] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22677] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22682] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22685] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22688] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22691] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22695] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22698] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.22700] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.22703] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.22706] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.22710] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.22728] added dtor for object 05AD4560, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.22787] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.22791] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.22809] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22818] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22821] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22823] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22825] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22827] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22829] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22831] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22833] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22835] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.22838] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.22840] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.22842] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [   0.22844] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.22861] added dtor for object 05AD4998, func 0F2C21F8
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.22916] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.22919] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [   0.22938] opening Assets/Block1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22949] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22951] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22953] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22955] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22957] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22960] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22962] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22964] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.22966] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.22968] Alpha doesn't match
